experiment_info;actualrun;nruns;grassname_habmat;PLAND;CONFIG;HABQUAL;species_profile;include_quality;start_popsize;timesteps;indiv;homerangesize;movdistpix;dispfactor;isdispersing;isfemale;islive;totaldistance;effectivedistance;actual_movementcost;timestep_waslive;number_of_meetings;LOCI_start;LOCI_end
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;322;10;1.0;5.0;0;1;1;45.1407969514;3.33488094024;62.9658172794;60;0;[[0, 0, 0, 0, 0], [0, 0, 1, 1, 0], [0, 0, 1, 0, 0], [0, 0, 0], [0, 1], [1, 1, 1, 0, 0, 1]];[[0, 0, 0, 0, 0], [0, 0, 1, 1, 0], [0, 0, 1, 0, 0], [0, 0, 0], [0, 1], [1, 1, 1, 0, 0, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;323;10;1.0;5.0;0;0;1;48.551936987;1.85838390806;200.505837562;60;0;[[1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 0, 0, 0, 1], [0, 0, 1], [0, 1], [1, 0, 1, 0, 0, 0]];[[1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 0, 0, 0, 1], [0, 0, 1], [0, 1], [1, 0, 1, 0, 0, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;324;10;1.0;5.0;0;1;1;47.1827427853;7.58315284831;956.260380052;60;0;[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [0, 0, 0, 0, 1], [0, 0, 1], [0, 1], [0, 0, 1, 0, 0, 1]];[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [0, 0, 0, 0, 1], [0, 0, 1], [0, 1], [0, 0, 1, 0, 0, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;325;10;1.0;5.0;0;1;1;43.9309895019;2.31943380437;798.034361812;60;0;[[0, 1, 1, 0, 0], [1, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 0, 0], [1, 1], [1, 1, 1, 1, 0, 0]];[[0, 1, 1, 0, 0], [1, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 0, 0], [1, 1], [1, 1, 1, 1, 0, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;326;10;1.0;5.0;0;0;1;45.9305028927;2.83381529187;646.580917897;60;0;[[1, 0, 1, 1, 0], [0, 0, 1, 1, 0], [0, 0, 1, 0, 0], [0, 1, 0], [0, 0], [0, 1, 1, 0, 0, 0]];[[1, 0, 1, 1, 0], [0, 0, 1, 1, 0], [0, 0, 1, 0, 0], [0, 1, 0], [0, 0], [0, 1, 1, 0, 0, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;327;10;1.0;5.0;0;0;1;42.7789673057;6.19150578583;202.684768017;60;0;[[0, 1, 1, 1, 0], [0, 1, 0, 0, 0], [0, 1, 1, 1, 1], [1, 1, 0], [0, 1], [0, 0, 1, 1, 0, 1]];[[0, 1, 1, 1, 0], [0, 1, 0, 0, 0], [0, 1, 1, 1, 1], [1, 1, 0], [0, 1], [0, 0, 1, 1, 0, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;328;10;1.0;5.0;0;1;1;44.3056105775;5.41884645426;133.408184502;60;0;[[0, 0, 0, 1, 1], [0, 0, 1, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1], [1, 1], [0, 1, 0, 0, 0, 1]];[[0, 0, 0, 1, 1], [0, 0, 1, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1], [1, 1], [0, 1, 0, 0, 0, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;329;10;1.0;5.0;0;0;1;43.3007326605;7.72171524992;168.16419559;60;0;[[0, 0, 1, 0, 1], [0, 1, 0, 1, 1], [0, 0, 0, 0, 1], [1, 1, 1], [0, 0], [0, 0, 1, 0, 1, 0]];[[0, 0, 1, 0, 1], [0, 1, 0, 1, 1], [0, 0, 0, 0, 1], [1, 1, 1], [0, 0], [0, 0, 1, 0, 1, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;330;10;1.0;5.0;0;0;1;43.6590752435;5.2082622484;133.345890389;60;0;[[1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 0, 1], [1, 1, 1], [0, 1], [1, 0, 0, 0, 0, 0]];[[1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 0, 1], [1, 1, 1], [0, 1], [1, 0, 0, 0, 0, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;331;10;1.0;5.0;0;0;1;41.6101765189;3.95377068795;1757.71557193;60;0;[[0, 0, 1, 1, 1], [0, 0, 0, 1, 0], [1, 0, 0, 1, 0], [1, 0, 0], [1, 1], [0, 0, 0, 0, 0, 1]];[[0, 0, 1, 1, 1], [0, 0, 0, 1, 0], [1, 0, 0, 1, 0], [1, 0, 0], [1, 1], [0, 0, 0, 0, 0, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;332;10;1.0;5.0;0;1;1;44.0079500843;3.70700371762;62.0668726484;60;15;[[0, 1, 1, 0, 1], [0, 0, 1, 1, 0], [1, 1, 0, 1, 1], [0, 0, 0], [0, 1], [1, 1, 0, 0, 0, 0]];[[1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 1], [1, 1], [1, 1, 0, 1, 0, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;333;10;1.0;5.0;0;0;1;49.150888737;12.5557358991;202.644019018;60;0;[[1, 0, 0, 1, 0], [1, 1, 1, 1, 1], [1, 0, 1, 0, 0], [1, 1, 0], [1, 0], [0, 1, 0, 0, 1, 0]];[[1, 0, 0, 1, 0], [1, 1, 1, 1, 1], [1, 0, 1, 0, 0], [1, 1, 0], [1, 0], [0, 1, 0, 0, 1, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;334;10;1.0;5.0;0;1;1;46.4584672036;4.63076213321;614.523053055;60;7;[[1, 1, 0, 0, 1], [0, 1, 1, 0, 0], [0, 0, 0, 0, 1], [1, 0, 1], [1, 1], [1, 0, 0, 0, 1, 1]];[[0, 1, 1, 0, 0], [0, 1, 1, 0, 0], [0, 0, 1, 0, 1], [1, 0, 0], [0, 0], [1, 1, 0, 0, 0, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;335;10;1.0;5.0;0;1;1;46.6333221529;7.39179174409;234.423711179;60;0;[[0, 1, 1, 1, 0], [1, 1, 1, 0, 1], [0, 0, 0, 0, 0], [0, 0, 1], [0, 0], [1, 0, 1, 1, 0, 1]];[[0, 1, 1, 1, 0], [1, 1, 1, 0, 1], [0, 0, 0, 0, 0], [0, 0, 1], [0, 0], [1, 0, 1, 1, 0, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;336;10;1.0;5.0;0;1;1;44.8146045772;7.43955678273;374.337789974;60;0;[[0, 0, 0, 0, 0], [0, 1, 1, 1, 0], [1, 1, 0, 0, 0], [1, 0, 1], [0, 1], [1, 0, 0, 1, 0, 0]];[[0, 0, 0, 0, 0], [0, 1, 1, 1, 0], [1, 1, 0, 0, 0], [1, 0, 1], [0, 1], [1, 0, 0, 1, 0, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;337;10;1.0;5.0;0;1;1;46.7454191243;4.8310646271;440.989843078;60;27;[[0, 0, 0, 1, 0], [1, 1, 0, 1, 1], [0, 1, 1, 0, 1], [0, 0, 0], [0, 0], [1, 1, 1, 0, 1, 0]];[[0, 0, 0, 0, 1], [1, 0, 1, 1, 1], [1, 0, 0, 0, 0], [1, 1, 1], [1, 0], [1, 0, 0, 1, 0, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;338;10;1.0;5.0;0;0;1;47.9964233409;1.12989408695;2004.44497481;60;0;[[1, 0, 0, 0, 0], [1, 0, 0, 0, 0], [0, 1, 0, 1, 0], [0, 0, 0], [1, 1], [0, 0, 1, 0, 0, 1]];[[1, 0, 0, 0, 0], [1, 0, 0, 0, 0], [0, 1, 0, 1, 0], [0, 0, 0], [1, 1], [0, 0, 1, 0, 0, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;339;10;1.0;5.0;0;1;1;46.3960745956;2.96960418869;1463.32413939;60;0;[[1, 0, 0, 0, 1], [1, 1, 1, 1, 0], [0, 1, 1, 1, 0], [1, 1, 1], [0, 1], [1, 1, 1, 0, 0, 0]];[[1, 0, 0, 0, 1], [1, 1, 1, 1, 0], [0, 1, 1, 1, 0], [1, 1, 1], [0, 1], [1, 1, 1, 0, 0, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;340;10;1.0;5.0;0;0;1;37.7912850086;4.80795813513;1629.66599523;60;0;[[0, 0, 0, 1, 1], [1, 1, 1, 1, 1], [0, 0, 1, 1, 0], [0, 0, 1], [1, 1], [1, 1, 0, 0, 1, 1]];[[0, 0, 0, 1, 1], [1, 1, 1, 1, 1], [0, 0, 1, 1, 0], [0, 0, 1], [1, 1], [1, 1, 0, 0, 1, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;341;10;1.0;5.0;0;0;1;72.9891339614;16.8190012129;1953.69192645;60;0;[[1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [0, 0, 0, 1, 1], [0, 1, 0], [0, 1], [0, 0, 1, 0, 1, 0]];[[1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [0, 0, 0, 1, 1], [0, 1, 0], [0, 1], [0, 0, 1, 0, 1, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;342;10;1.0;5.0;0;0;1;47.8810892407;9.0746123004;1407.64668935;60;0;[[0, 0, 0, 0, 1], [1, 1, 1, 0, 0], [0, 0, 1, 1, 1], [0, 0, 1], [1, 1], [1, 0, 0, 0, 0, 1]];[[0, 0, 0, 0, 1], [1, 1, 1, 0, 0], [0, 0, 1, 1, 1], [0, 0, 1], [1, 1], [1, 0, 0, 0, 0, 1]]
