experiment_info;actualrun;nruns;grassname_habmat;PLAND;CONFIG;HABQUAL;species_profile;include_quality;start_popsize;timesteps;indiv;homerangesize;movdistpix;dispfactor;isdispersing;isfemale;islive;totaldistance;effectivedistance;actual_movementcost;timestep_waslive;number_of_meetings;LOCI_start;LOCI_end
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;135;10;1.0;5.0;0;0;1;39.9385066018;5.91369855848;94.458667914;50;0;[[0, 1, 1, 1, 0], [1, 0, 0, 0, 1], [1, 1, 1, 0, 1], [1, 0, 1], [1, 1], [0, 1, 0, 0, 0, 1]];[[0, 1, 1, 1, 0], [1, 0, 0, 0, 1], [1, 1, 1, 0, 1], [1, 0, 1], [1, 1], [0, 1, 0, 0, 0, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;136;10;1.0;5.0;1;0;1;311.387757088;51.6670564924;14425.5133762;50;0;[[0, 0, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 0, 0, 1], [0, 0, 0], [0, 1], [1, 1, 1, 0, 1, 0]];[[0, 0, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 0, 0, 1], [0, 0, 0], [0, 1], [1, 1, 1, 0, 1, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;137;10;1.0;5.0;1;1;1;264.580010489;25.5468283897;5017.58595045;50;9;[[0, 0, 1, 0, 1], [0, 1, 1, 0, 0], [1, 0, 0, 1, 0], [0, 1, 1], [1, 1], [1, 1, 0, 1, 1, 0]];[[1, 1, 0, 1, 0], [1, 1, 1, 1, 1], [1, 1, 0, 0, 0], [0, 0, 1], [1, 0], [0, 0, 1, 0, 0, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;138;10;1.0;5.0;0;1;1;36.2711789935;7.86907212963;123.755203867;50;0;[[1, 1, 1, 0, 1], [1, 0, 1, 1, 1], [0, 1, 0, 1, 1], [1, 0, 0], [0, 1], [0, 0, 1, 1, 1, 0]];[[1, 1, 1, 0, 1], [1, 0, 1, 1, 1], [0, 1, 0, 1, 1], [1, 0, 0], [0, 1], [0, 0, 1, 1, 1, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;139;10;1.0;5.0;0;0;1;43.1287525203;4.88744444803;151.310474641;50;0;[[1, 1, 1, 1, 0], [0, 1, 1, 1, 1], [0, 1, 1, 0, 0], [1, 1, 1], [1, 1], [1, 0, 0, 1, 0, 0]];[[1, 1, 1, 1, 0], [0, 1, 1, 1, 1], [0, 1, 1, 0, 0], [1, 1, 1], [1, 1], [1, 0, 0, 1, 0, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;140;10;1.0;5.0;0;1;1;36.9349843177;1.47810382223;95.456087791;50;0;[[0, 1, 1, 0, 0], [0, 1, 0, 0, 1], [0, 0, 0, 0, 0], [0, 1, 0], [1, 1], [1, 0, 1, 1, 0, 0]];[[0, 1, 1, 0, 0], [0, 1, 0, 0, 1], [0, 0, 0, 0, 0], [0, 1, 0], [1, 1], [1, 0, 1, 1, 0, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;141;10;1.0;5.0;1;0;1;279.757932592;34.5058293925;12740.1526478;50;0;[[0, 1, 1, 0, 0], [1, 1, 0, 1, 1], [1, 1, 0, 0, 1], [0, 1, 1], [0, 1], [1, 1, 0, 0, 0, 0]];[[0, 1, 1, 0, 0], [1, 1, 0, 1, 1], [1, 1, 0, 0, 1], [0, 1, 1], [0, 1], [1, 1, 0, 0, 0, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;142;10;1.0;5.0;0;0;1;0.0;0.0;196.078431373;50;0;[[1, 0, 0, 0, 1], [1, 1, 1, 0, 1], [1, 0, 1, 0, 1], [1, 0, 1], [1, 1], [0, 1, 0, 1, 1, 1]];[[1, 0, 0, 0, 1], [1, 1, 1, 0, 1], [1, 0, 1, 0, 1], [1, 0, 1], [1, 1], [0, 1, 0, 1, 1, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;143;10;1.0;5.0;0;1;1;0.0;0.0;196.078431373;50;1;[[0, 1, 0, 0, 1], [1, 0, 1, 1, 1], [0, 0, 0, 1, 0], [0, 1, 1], [0, 1], [1, 0, 0, 0, 1, 0]];[[0, 0, 0, 1, 1], [0, 0, 1, 0, 1], [0, 1, 1, 1, 1], [1, 0, 1], [1, 1], [1, 1, 0, 1, 0, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;144;10;1.0;5.0;0;0;1;39.0410626313;7.97666996906;77.4607558779;50;0;[[0, 1, 0, 1, 0], [1, 1, 0, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0], [1, 1], [0, 0, 1, 1, 0, 1]];[[0, 1, 0, 1, 0], [1, 1, 0, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0], [1, 1], [0, 0, 1, 1, 0, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;145;10;1.0;5.0;0;1;1;0.0;0.0;196.078431373;50;8;[[0, 0, 0, 1, 1], [1, 0, 1, 0, 0], [0, 1, 1, 0, 0], [0, 0, 1], [1, 0], [0, 0, 0, 0, 0, 0]];[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 1, 1, 1, 1], [0, 1, 1], [0, 1], [1, 1, 1, 0, 0, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;146;10;1.0;5.0;0;1;1;0.0;0.0;196.078431373;50;0;[[0, 0, 1, 1, 0], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [0, 1, 1], [1, 0], [1, 0, 1, 1, 0, 1]];[[0, 0, 1, 1, 0], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [0, 1, 1], [1, 0], [1, 0, 1, 1, 0, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;147;10;1.0;5.0;0;1;1;39.2212761491;5.74698093758;194.721389247;50;8;[[1, 0, 1, 1, 0], [0, 0, 1, 0, 0], [0, 1, 1, 1, 1], [0, 0, 1], [1, 0], [1, 0, 0, 0, 0, 1]];[[1, 1, 1, 1, 1], [0, 1, 1, 1, 0], [1, 1, 1, 0, 0], [1, 1, 1], [0, 0], [1, 1, 1, 1, 0, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;148;10;1.0;5.0;0;0;1;40.8725866379;6.89165557911;90.9617584931;50;0;[[1, 0, 0, 1, 1], [1, 0, 0, 0, 0], [0, 1, 0, 1, 1], [1, 1, 0], [1, 0], [1, 0, 0, 1, 1, 1]];[[1, 0, 0, 1, 1], [1, 0, 0, 0, 0], [0, 1, 0, 1, 1], [1, 1, 0], [1, 0], [1, 0, 0, 1, 1, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;149;10;1.0;5.0;0;0;1;35.8041363197;3.90599166122;464.459257256;50;0;[[0, 1, 0, 0, 1], [1, 1, 1, 0, 1], [0, 0, 0, 1, 1], [0, 1, 1], [0, 0], [1, 1, 1, 0, 1, 0]];[[0, 1, 0, 0, 1], [1, 1, 1, 0, 1], [0, 0, 0, 1, 1], [0, 1, 1], [0, 0], [1, 1, 1, 0, 1, 0]]
